,original,Texto,endereço,tipo
1639,"OBS.: Segundo o STF, o chefe do Poder Executivo municipal NÃO tem legitimidade para ajuizar ADPF, E ADPF SÓ PODE SER AJUIZADA PERANTE O STF.","OBS.: Segundo o STF, o chefe do Poder Executivo municipal NÃO tem legitimidade para ajuizar ADPF, E ADPF SÓ PODE SER AJUIZADA PERANTE O STF.","cf88,3,14,21,,104,777,,",questao
1640,"OBS.: Ao governador de estado é permitido questionar, por via principal e concentrada, a validade de determinada lei, ainda que não tenha vetado, na ocasião própria, o projeto dessa lei.","OBS.: Ao governador de estado é permitido questionar, por via principal e concentrada, a validade de determinada lei, ainda que não tenha vetado, na ocasião própria, o projeto dessa lei.","cf88,3,14,21,,104,777,,",questao
1642,"OBS.: Os instrumentos de atuação do MPU na defesa da ordem jurídica incluem o ajuizamento, pelo procurador-geral da República, de ADC de lei ou ato normativo federal e de ADPF decorrente da CF","OBS.: Os instrumentos de atuação do MPU na defesa da ordem jurídica incluem o ajuizamento, pelo procurador-geral da República, de ADC de lei ou ato normativo federal e de ADPF decorrente da CF","cf88,3,14,21,,104,778,,",questao
1645,OBS.: SÓ  partido político com REPRESENTAÇÃO NO CN PODE propor ADPF.,OBS.: SÓ  partido político com REPRESENTAÇÃO NO CN PODE propor ADPF.,"cf88,3,14,21,,104,780,,",questao
1647,"OBS.: Se o ato normativo impugnado repercute sobre a esfera jurídica de toda uma categoria profissional, é ilegítima a impugnação da norma pela via abstrata por associação representativa de apenas uma parte dos membros dessa categoria.","OBS.: Se o ato normativo impugnado repercute sobre a esfera jurídica de toda uma categoria profissional, é ilegítima a impugnação da norma pela via abstrata por associação representativa de apenas uma parte dos membros dessa categoria.","cf88,3,14,21,,104,781,,",questao
1648,OBS.: As confederações sindicais de âmbito nacional não prescindem de demonstrar a pertinência temática entre seu objeto social e os dispositivos legais que pretendem impugnar.,OBS.: As confederações sindicais de âmbito nacional não prescindem de demonstrar a pertinência temática entre seu objeto social e os dispositivos legais que pretendem impugnar.,"cf88,3,14,21,,104,781,,",questao
1650,"OBS.: O procurador-geral da República é legitimado para a propositura tanto da ação declaratória de constitucionalidade (ADC) quanto da ação direta de inconstitucionalidade (ADIN), devendo ainda ser previamente ouvido nessas ações e em todos os processos de competência do Supremo Tribunal Federal.","OBS.: O procurador-geral da República é legitimado para a propositura tanto da ação declaratória de constitucionalidade (ADC) quanto da ação direta de inconstitucionalidade (ADIN), devendo ainda ser previamente ouvido nessas ações e em todos os processos de competência do Supremo Tribunal Federal.","cf88,3,14,21,,104,782,,",questao
1653,"OBS.: Se o Supremo Tribunal Federal for provocado para apreciar a inconstitucionalidade de norma legal, o ADVOGADO GERAL DA UNIÃO terá de ser previamente citado para defender o ato ou o texto impugnado.","OBS.: Se o Supremo Tribunal Federal for provocado para apreciar a inconstitucionalidade de norma legal, o ADVOGADO GERAL DA UNIÃO terá de ser previamente citado para defender o ato ou o texto impugnado.","cf88,3,14,21,,104,784,,",questao
1654,"OBS.: Ao apreciar a inconstitucionalidade, em tese, de norma legal ou ato normativo, o STF deverá citar, previamente, o advogado-geral da União, que NÃO necessariamente defenderá o ato ou texto impugnado.","OBS.: Ao apreciar a inconstitucionalidade, em tese, de norma legal ou ato normativo, o STF deverá citar, previamente, o advogado-geral da União, que NÃO necessariamente defenderá o ato ou texto impugnado.","cf88,3,14,21,,104,784,,",questao
1657,OBS.: Súmula vinculante deve ser aprovada por 2/3 dos votos do STF e incidir sobre matéria constitucional que tenha sido objeto de decisões reiteradas desse tribunal.,OBS.: Súmula vinculante deve ser aprovada por 2/3 dos votos do STF e incidir sobre matéria constitucional que tenha sido objeto de decisões reiteradas desse tribunal.,"cf88,3,14,21,,105,,,",questao
1658,"OBS.: O STF poderá, de ofício ou por provocação, após reiteradas decisões sobre matéria constitucional, editar enunciado de súmula que, a partir de sua publicação na imprensa oficial, terá efeito vinculante SOBRE TODA A ADMINISTRAÇÃO PÚBLICA (NÃO apenas em relação aos órgãos do Poder Judiciário).","OBS.: O STF poderá, de ofício ou por provocação, após reiteradas decisões sobre matéria constitucional, editar enunciado de súmula que, a partir de sua publicação na imprensa oficial, terá efeito vinculante SOBRE TODA A ADMINISTRAÇÃO PÚBLICA (NÃO apenas em relação aos órgãos do Poder Judiciário).","cf88,3,14,21,,105,,,",questao
1662,OBS.: O Supremo Tribunal Federal ADMITE a possibilidade do Ministério Público Estadual formular diretamente ao próprio Supremo Tribunal Federal reclamação em que se discuta a inobservância de comando inserido em uma súmula vinculante.,OBS.: O Supremo Tribunal Federal ADMITE a possibilidade do Ministério Público Estadual formular diretamente ao próprio Supremo Tribunal Federal reclamação em que se discuta a inobservância de comando inserido em uma súmula vinculante.,"cf88,3,14,21,,105,788,,",questao
1701,"OBS.: Lucas, que é procurador regional da República com atuação perante tribunal regional federal, cometeu um ilícito penal comum. Nessa situação hipotética, será processado e julgado originariamente pelo Superior Tribunal de Justiça.","OBS.: Lucas, que é procurador regional da República com atuação perante tribunal regional federal, cometeu um ilícito penal comum. Nessa situação hipotética, será processado e julgado originariamente pelo Superior Tribunal de Justiça.","cf88,3,14,22,,108,810,251,",questao
1702,"OBS.: Procuradora do trabalho que, por designação, oficia em tribunal regional do trabalho possui prerrogativa de foro perante o Superior Tribunal de Justiça (STJ).","OBS.: Procuradora do trabalho que, por designação, oficia em tribunal regional do trabalho possui prerrogativa de foro perante o Superior Tribunal de Justiça (STJ).","cf88,3,14,22,,108,810,251,",questao
1703,"OBS.: Tício é Desembargador de um determinado Tribunal Regional do Trabalho e comete um crime de peculato neste ano de 2012. Neste caso, a competência para processar e julgar Tício será do Superior Tribunal de Justiça.","OBS.: Tício é Desembargador de um determinado Tribunal Regional do Trabalho e comete um crime de peculato neste ano de 2012. Neste caso, a competência para processar e julgar Tício será do Superior Tribunal de Justiça.","cf88,3,14,22,,108,810,251,",questao
1707,OBS.: Cabe ao Superior Tribunal de Justiça (STJ) o julgamento de conflito de interesses entre juízes de direito de estados distintos.,OBS.: Cabe ao Superior Tribunal de Justiça (STJ) o julgamento de conflito de interesses entre juízes de direito de estados distintos.,"cf88,3,14,22,,108,810,254,",questao
1708,"OBS.: Determinado cidadão impetrou, na justiça cível estadual, mandado de segurança contra ato do presidente do partido político ao qual é filiado, que lhe teria negado o direito de concorrer ao cargo de vereador. Na oportunidade, questionou, ainda, a validade da convenção partidária na qual foram escolhidos os candidatos do partido. Ao receber a petição inicial, o juízo declinou sua competência para a justiça eleitoral. Posteriormente, o juízo da zona eleitoral, por entender que a matéria referente a critérios do partido político para a escolha de candidatos diz respeito à validade de ato interno do partido, suscitou conflito de competência por entender que a competência seria do juízo que a havia declinado. O conflito de competência deve ser decidido pelo Superior Tribunal de Justiça, e a competência para exame do mandado de segurança é da justiça eleitoral.","OBS.: Determinado cidadão impetrou, na justiça cível estadual, mandado de segurança contra ato do presidente do partido político ao qual é filiado, que lhe teria negado o direito de concorrer ao cargo de vereador. Na oportunidade, questionou, ainda, a validade da convenção partidária na qual foram escolhidos os candidatos do partido. Ao receber a petição inicial, o juízo declinou sua competência para a justiça eleitoral. Posteriormente, o juízo da zona eleitoral, por entender que a matéria referente a critérios do partido político para a escolha de candidatos diz respeito à validade de ato interno do partido, suscitou conflito de competência por entender que a competência seria do juízo que a havia declinado. O conflito de competência deve ser decidido pelo Superior Tribunal de Justiça, e a competência para exame do mandado de segurança é da justiça eleitoral.","cf88,3,14,22,,108,810,254,",questao
1711,OBS.: A reclamação é um instrumento jurídico que NÃO tem natureza recursal.,OBS.: A reclamação é um instrumento jurídico que NÃO tem natureza recursal.,"cf88,3,14,22,,108,810,256,",questao
1715,"OBS.: O fato de a CF prever que o Estado brasileiro é laico não impede que seja homologada, pelo STJ, sentença eclesiástica estrangeira para que produza efeitos civis no Brasil.","OBS.: O fato de a CF prever que o Estado brasileiro é laico não impede que seja homologada, pelo STJ, sentença eclesiástica estrangeira para que produza efeitos civis no Brasil.","cf88,3,14,22,,108,810,259,",questao
1716,"OBS.: A sentença penal condenatória estrangeira NÃO será aplicável automaticamente no Brasil, E DEPENDE de homologação PELO STJ, SENDO PROIBIDA A sanção penal vedada no ordenamento brasileiro.","OBS.: A sentença penal condenatória estrangeira NÃO será aplicável automaticamente no Brasil, E DEPENDE de homologação PELO STJ, SENDO PROIBIDA A sanção penal vedada no ordenamento brasileiro.","cf88,3,14,22,,108,810,259,",questao
1719,"OBS.: da decisão DENEGATÓRIA (e não que concede) ordem de habeas corpus, proferida pelos Tribunais dos Estados, cabe recurso ordinário constitucional para o Superior Tribunal de Justiça.","OBS.: da decisão DENEGATÓRIA (e não que concede) ordem de habeas corpus, proferida pelos Tribunais dos Estados, cabe recurso ordinário constitucional para o Superior Tribunal de Justiça.","cf88,3,14,22,,108,811,260,",questao
1741,OBS.: Juiz do trabalho em exercício na comarca de Goiânia que cometer crime comum deverá ser julgado pelo Tribunal Regional Federal da 1.ª Região.,OBS.: Juiz do trabalho em exercício na comarca de Goiânia que cometer crime comum deverá ser julgado pelo Tribunal Regional Federal da 1.ª Região.,"cf88,3,14,23,,111,821,268,",questao
