,original,Texto,endereço,tipo
2364,"§ 1º A vedação do inciso III, b, não se aplica aos tributos previstos nos arts. 148, I, 153, I, II, IV e V; e 154, II; e a vedação do inciso III, c, não se aplica aos tributos previstos nos arts. 148, I, 153, I, II, III e V; e 154, II, nem à fixação da base de cálculo dos impostos previstos nos arts. 155, III, e 156, I. (Redação dada pela Emenda Constitucional nº 42, de 19.12.2003)","§ 1º A vedação do inciso III, b, não se aplica aos tributos previstos nos arts. 148, I, 153, I, II, IV e V; e 154, II; e a vedação do inciso III, c, não se aplica aos tributos previstos nos arts. 148, I, 153, I, II, III e V; e 154, II, nem à fixação da base de cálculo dos impostos previstos nos arts. 155, III, e 156, I. (Redação dada pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,36,,157,1008,,",par
2365,"§ 2º A vedação do inciso VI, ""a"", é extensiva às autarquias e às fundações instituídas e mantidas pelo Poder Público, no que se refere ao patrimônio, à renda e aos serviços, vinculados a suas finalidades essenciais ou às delas decorrentes.","§ 2º A vedação do inciso VI, ""a"", é extensiva às autarquias e às fundações instituídas e mantidas pelo Poder Público, no que se refere ao patrimônio, à renda e aos serviços, vinculados a suas finalidades essenciais ou às delas decorrentes.","cf88,5,19,36,,157,1009,,",par
2366,"§ 3º As vedações do inciso VI, ""a"", e do parágrafo anterior não se aplicam ao patrimônio, à renda e aos serviços, relacionados com exploração de atividades econômicas regidas pelas normas aplicáveis a empreendimentos privados, ou em que haja contraprestação ou pagamento de preços ou tarifas pelo usuário, nem exonera o promitente comprador da obrigação de pagar imposto relativamente ao bem imóvel.","§ 3º As vedações do inciso VI, ""a"", e do parágrafo anterior não se aplicam ao patrimônio, à renda e aos serviços, relacionados com exploração de atividades econômicas regidas pelas normas aplicáveis a empreendimentos privados, ou em que haja contraprestação ou pagamento de preços ou tarifas pelo usuário, nem exonera o promitente comprador da obrigação de pagar imposto relativamente ao bem imóvel.","cf88,5,19,36,,157,1010,,",par
2367,"§ 4º As vedações expressas no inciso VI, alíneas ""b"" e ""c"", compreendem somente o patrimônio, a renda e os serviços, relacionados com as finalidades essenciais das entidades nelas mencionadas.","§ 4º As vedações expressas no inciso VI, alíneas ""b"" e ""c"", compreendem somente o patrimônio, a renda e os serviços, relacionados com as finalidades essenciais das entidades nelas mencionadas.","cf88,5,19,36,,157,1011,,",par
2369,§ 5º A lei determinará medidas para que os consumidores sejam esclarecidos acerca dos impostos que incidam sobre mercadorias e serviços.,§ 5º A lei determinará medidas para que os consumidores sejam esclarecidos acerca dos impostos que incidam sobre mercadorias e serviços.,"cf88,5,19,36,,157,1012,,",par
2370,"§ 6º Qualquer subsídio ou isenção, redução de base de cálculo, concessão de crédito presumido, anistia ou remissão, relativos a impostos, taxas ou contribuições, só poderá ser concedido mediante lei específica, federal, estadual ou municipal, que regule exclusivamente as matérias acima enumeradas ou o correspondente tributo ou contribuição, sem prejuízo do disposto no art. 155, § 2.º, XII, g. (Redação dada pela Emenda Constitucional nº 3, de 1993)","§ 6º Qualquer subsídio ou isenção, redução de base de cálculo, concessão de crédito presumido, anistia ou remissão, relativos a impostos, taxas ou contribuições, só poderá ser concedido mediante lei específica, federal, estadual ou municipal, que regule exclusivamente as matérias acima enumeradas ou o correspondente tributo ou contribuição, sem prejuízo do disposto no art. 155, § 2.º, XII, g. (Redação dada pela Emenda Constitucional nº 3, de 1993)","cf88,5,19,36,,157,1013,,",par
2371,"§ 7º A lei poderá atribuir a sujeito passivo de obrigação tributária a condição de responsável pelo pagamento de imposto ou contribuição, cujo fato gerador deva ocorrer posteriormente, assegurada a imediata e preferencial restituição da quantia paga, caso não se realize o fato gerador presumido. (Incluído pela Emenda Constitucional nº 3, de 1993)","§ 7º A lei poderá atribuir a sujeito passivo de obrigação tributária a condição de responsável pelo pagamento de imposto ou contribuição, cujo fato gerador deva ocorrer posteriormente, assegurada a imediata e preferencial restituição da quantia paga, caso não se realize o fato gerador presumido. (Incluído pela Emenda Constitucional nº 3, de 1993)","cf88,5,19,36,,157,1014,,",par
2373,Art. 151. É vedado à União:,Art. 151. É vedado à União:,"cf88,5,19,36,,158,,,",art
2374,"I - instituir tributo que não seja uniforme em todo o território nacional ou que implique distinção ou preferência em relação a Estado, ao Distrito Federal ou a Município, em detrimento de outro, admitida a concessão de incentivos fiscais destinados a promover o equilíbrio do desenvolvimento sócio-econômico entre as diferentes regiões do País;","Art. 151. É vedado à União:I - instituir tributo que não seja uniforme em todo o território nacional ou que implique distinção ou preferência em relação a Estado, ao Distrito Federal ou a Município, em detrimento de outro, admitida a concessão de incentivos fiscais destinados a promover o equilíbrio do desenvolvimento sócio-econômico entre as diferentes regiões do País;","cf88,5,19,36,,158,1015,,",art-inciso
2375,"II - tributar a renda das obrigações da dívida pública dos Estados, do Distrito Federal e dos Municípios, bem como a remuneração e os proventos dos respectivos agentes públicos, em níveis superiores aos que fixar para suas obrigações e para seus agentes;","Art. 151. É vedado à União:II - tributar a renda das obrigações da dívida pública dos Estados, do Distrito Federal e dos Municípios, bem como a remuneração e os proventos dos respectivos agentes públicos, em níveis superiores aos que fixar para suas obrigações e para seus agentes;","cf88,5,19,36,,158,1016,,",art-inciso
2376,"III - instituir isenções de tributos da competência dos Estados, do Distrito Federal ou dos Municípios.","Art. 151. É vedado à União:III - instituir isenções de tributos da competência dos Estados, do Distrito Federal ou dos Municípios.","cf88,5,19,36,,158,1017,,",art-inciso
2378,"Art. 152. É vedado aos Estados, ao Distrito Federal e aos Municípios estabelecer diferença tributária entre bens e serviços, de qualquer natureza, em razão de sua procedência ou destino.","Art. 152. É vedado aos Estados, ao Distrito Federal e aos Municípios estabelecer diferença tributária entre bens e serviços, de qualquer natureza, em razão de sua procedência ou destino.","cf88,5,19,36,,159,,,",art
2379,Art. 153. Compete à União instituir impostos sobre:,Art. 153. Compete à União instituir impostos sobre:,"cf88,5,19,37,,160,,,",art
2380,I - importação de produtos estrangeiros;,Art. 153. Compete à União instituir impostos sobre:I - importação de produtos estrangeiros;,"cf88,5,19,37,,160,1018,,",art-inciso
2381,"II - exportação, para o exterior, de produtos nacionais ou nacionalizados;","Art. 153. Compete à União instituir impostos sobre:II - exportação, para o exterior, de produtos nacionais ou nacionalizados;","cf88,5,19,37,,160,1019,,",art-inciso
2382,III - renda e proventos de qualquer natureza;,Art. 153. Compete à União instituir impostos sobre:III - renda e proventos de qualquer natureza;,"cf88,5,19,37,,160,1020,,",art-inciso
2383,IV - produtos industrializados;,Art. 153. Compete à União instituir impostos sobre:IV - produtos industrializados;,"cf88,5,19,37,,160,1021,,",art-inciso
2384,"V - operações de crédito, câmbio e seguro, ou relativas a títulos ou valores mobiliários;","Art. 153. Compete à União instituir impostos sobre:V - operações de crédito, câmbio e seguro, ou relativas a títulos ou valores mobiliários;","cf88,5,19,37,,160,1022,,",art-inciso
2385,VI - propriedade territorial rural;,Art. 153. Compete à União instituir impostos sobre:VI - propriedade territorial rural;,"cf88,5,19,37,,160,1023,,",art-inciso
2386,"VII - grandes fortunas, nos termos de lei complementar.","Art. 153. Compete à União instituir impostos sobre:VII - grandes fortunas, nos termos de lei complementar.","cf88,5,19,37,,160,1024,,",art-inciso
2387,"§ 1º É facultado ao Poder Executivo, atendidas as condições e os limites estabelecidos em lei, alterar as alíquotas dos impostos enumerados nos incisos I, II, IV e V.","§ 1º É facultado ao Poder Executivo, atendidas as condições e os limites estabelecidos em lei, alterar as alíquotas dos impostos enumerados nos incisos I, II, IV e V.","cf88,5,19,37,,160,1025,,",par
2388,§ 2º O imposto previsto no inciso III:,§ 2º O imposto previsto no inciso III:,"cf88,5,19,37,,160,1026,,",par
2389,"I - será informado pelos critérios da generalidade, da universalidade e da progressividade, na forma da lei;","Art. 153. Compete à União instituir impostos sobre:§ 2º O imposto previsto no inciso III:I - será informado pelos critérios da generalidade, da universalidade e da progressividade, na forma da lei;","cf88,5,19,37,,160,1026,342,",art-parag-inciso
2390,§ 3º O imposto previsto no inciso IV:,§ 3º O imposto previsto no inciso IV:,"cf88,5,19,37,,160,1027,,",par
2391,"I - será seletivo, em função da essencialidade do produto;","Art. 153. Compete à União instituir impostos sobre:§ 3º O imposto previsto no inciso IV:I - será seletivo, em função da essencialidade do produto;","cf88,5,19,37,,160,1027,343,",art-parag-inciso
2392,"II - será não-cumulativo, compensando-se o que for devido em cada operação com o montante cobrado nas anteriores;","Art. 153. Compete à União instituir impostos sobre:§ 3º O imposto previsto no inciso IV:II - será não-cumulativo, compensando-se o que for devido em cada operação com o montante cobrado nas anteriores;","cf88,5,19,37,,160,1027,344,",art-parag-inciso
2393,III - não incidirá sobre produtos industrializados destinados ao exterior.,Art. 153. Compete à União instituir impostos sobre:§ 3º O imposto previsto no inciso IV:III - não incidirá sobre produtos industrializados destinados ao exterior.,"cf88,5,19,37,,160,1027,345,",art-parag-inciso
2394,"IV - terá reduzido seu impacto sobre a aquisição de bens de capital pelo contribuinte do imposto, na forma da lei. (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","Art. 153. Compete à União instituir impostos sobre:§ 3º O imposto previsto no inciso IV:IV - terá reduzido seu impacto sobre a aquisição de bens de capital pelo contribuinte do imposto, na forma da lei. (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,37,,160,1027,346,",art-parag-inciso
2395,"§ 4º O imposto previsto no inciso VI do caput: (Redação dada pela Emenda Constitucional nº 42, de 19.12.2003)","§ 4º O imposto previsto no inciso VI do caput: (Redação dada pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,37,,160,1028,,",par
2396,"I - será progressivo e terá suas alíquotas fixadas de forma a desestimular a manutenção de propriedades improdutivas; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","Art. 153. Compete à União instituir impostos sobre:§ 4º O imposto previsto no inciso VI do caput: (Redação dada pela Emenda Constitucional nº 42, de 19.12.2003)I - será progressivo e terá suas alíquotas fixadas de forma a desestimular a manutenção de propriedades improdutivas; (Incluído pela Emenda Constitucional nº 42, de 19.12.2003)","cf88,5,19,37,,160,1028,347,",art-parag-inciso
